Keys,id,rev,version,date,code,name,created,lastUpdated,translations,categoryOptions,ignoreApproval,attributeValues,categoryCombo.id,shortName,formName,legendSets,aggregationType,valueType,inherit,displayOnVisitSchedule,displayInListNoProgram,confidential,unique,generated,pattern,orgunitScope,skipSynchronization,createdBy.id,createdBy.code,createdBy.name,createdBy.displayName,createdBy.username,lastUpdatedBy.id,lastUpdatedBy.code,lastUpdatedBy.name,lastUpdatedBy.displayName,lastUpdatedBy.username,sharing.owner,sharing.external,sharing.public,optionSet.id,programRuleActionType,programRule.id,dataElement.id,categories,dataDimensionType,skipTotal,description,programRuleActions,condition,program.id,programStage.id,priority,path,openingDate,level,parent.id,username,externalAuth,passwordLastUpdated,cogsDimensionConstraints,catDimensionConstraints,lastLogin,selfRegistered,invitation,disabled,surname,firstName,organisationUnits,dataViewOrganisationUnits,teiSearchOrganisationUnits,userRoles,sortOrder,dataDimension,domainType,aggregationLevels,zeroIsSignificant,minDaysFromStart,programStageDataElements,autoGenerateEvent,validationStrategy,displayGenerateEventBox,blockEntryForm,preGenerateUID,remindCompleted,generatedByEnrollmentDate,allowGenerateNextVisit,openAfterEnrollment,hideDueDate,enableUserAssignment,referral,repeatable,programStageSections,notificationTemplates,dataElements,programIndicators,renderType.MOBILE.type,renderType.DESKTOP.type,options,enrollmentDateLabel,incidentDateLabel,programType,displayIncidentDate,ignoreOverdueEvents,onlyEnrollOnce,selectEnrollmentDatesInFuture,selectIncidentDatesInFuture,skipOffline,displayFrontPageList,useFirstStageDuringRegistration,expiryDays,completeEventsExpiryDays,openDaysAfterCoEndDate,minAttributesRequiredToSearch,maxTeiCountToReturn,accessLevel,programStages,programSections,programTrackedEntityAttributes,trackedEntityType.id,useCodeForOptionSet,programRuleVariableSourceType,authorities,restrictions,trackedEntityTypeAttributes,featureType,allowAuditLog,style.color
categories,ooB22q267xN,,,,classoccup2,"Occupation classification - Business, finance, and administration occupation",2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,"Business, finance, and administration occupation","Business, finance, and administration occupation",[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,AgprsBtjcqZ,,,,classoccup4,Occupation classification - Health occupation,2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,Health occupation,Health occupation,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,bRUV5CmPjJR,,,,classoccup1,Occupation classification - Management occupation,2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,Management occupation,Management occupation,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,oZVjjv7Oga9,,,,classoccup3,Occupation classification - Natural and applied sciences and related occupation,2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,Natural and applied sciences and related occupatio,Natural and applied sciences and related occupation,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,dfwENJoIhe7,,,,classoccup9,"Occupation classification - Natural resources, agriculture and related production occupation",2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,"Natural resources, agriculture and related product","Natural resources, agriculture and related production occupation",[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,JvzNFNI9Kl5,,,,classoccup6,"Occupation classification - Occupation in art, culture, recreation and sport",2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,"Occupation in art, culture, recreation and sport","Occupation in art, culture, recreation and sport",[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,nzd9rmad0vz,,,,classoccup5,"Occupation classification - Occupation in education, law, social, community and government services",2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,"Occupation in education, law, social, community an","Occupation in education, law, social, community and government services",[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,nC4n4TWxX0y,,,,classoccup10,Occupation classification - Occupation in manufacturing and utilities,2024-02-01T18:24:35.069,2024-02-01T18:24:35.777,[],,,[],bjDvmb4bfuf,Occupation in manufacturing and utilities,Occupation in manufacturing and utilities,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,sXp6DLi1ntt,,,,classoccup7777,Occupation classification - Other,2024-02-01T18:24:35.069,2024-02-01T18:24:35.777,[],,,[],bjDvmb4bfuf,Other Occupation Clssification,Other,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,E1mrAm2oXV3,,,,classoccup7,Occupation classification - Sales and services occupation,2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,Sales and services occupation,Sales and services occupation,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,ydVMAT25tWx,,,,classoccup8,"Occupation classification - Trades, transport and equipment operators and related occupation",2024-02-01T18:24:35.069,2024-02-01T18:24:35.776,[],,,[],bjDvmb4bfuf,"Trades, transport and equipment operators and rela","Trades, transport and equipment operators and related occupation",[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,ySXBK9JyfFX,,,,classoccup9999,Occupation classification - Unknown,2024-02-01T18:24:35.069,2024-02-01T18:24:35.777,[],,,[],bjDvmb4bfuf,Unknown Occupation,Unknown Occupation Classification,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,aIyhBhOxKZ7,,,,classoccupspec,"Occupation classification, specify",2024-02-01T18:24:35.074,2024-02-01T18:24:35.873,[],,,[],bjDvmb4bfuf,"Occupation classification, specify","Occupation classification, specify",[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,dd34aclenhG,,,,occupspec,Occupation specified,2024-02-01T18:24:35.074,2024-02-01T18:24:35.873,[],,,[],bjDvmb4bfuf,Occupation specified,Occupation specified,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,txnexqqwd9B,,,,onreserve,On reserve,2024-02-01T18:26:37.236,2024-02-01T18:26:38.366,[],,,[],bjDvmb4bfuf,On reserve,On reserve,[],NONE,BOOLEAN,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,exiS0KgkC9G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,sfuV1fDFGJc,,,,opioidprogram,"Opioid use treatment, unspecified",2024-02-01T18:26:37.236,2024-02-01T18:26:38.366,[],,,[],bjDvmb4bfuf,"Opioid use treatment, unspecified","Opioid use treatment, unspecified",[],NONE,BOOLEAN,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,nrCxTQu1DKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,e5Mv2KABlY1,,,,opioidprogramevidence,"Opioid use treatment, unspecified - evidence",2024-02-01T18:26:37.236,2024-02-01T18:26:38.366,[],,,[],bjDvmb4bfuf,"Opioid use treatment, unspecified - evidence","Opioid use treatment, unspecified - evidence",[],NONE,BOOLEAN,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,tvBRnTTqxAu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,lErjwg5oR40,,,,otox,Opioids detected in the toxicology report,2024-02-01T18:26:37.236,2024-02-01T18:26:38.366,[],,,[],bjDvmb4bfuf,Opioid detected,Opioid detected,[],NONE,BOOLEAN,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,exiS0KgkC9G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,ExaqDjvlnlX,,,,witnessaction7777,"Other action, first encounter",2024-02-01T18:24:35.073,2024-02-01T18:24:35.870,[],,,[],bjDvmb4bfuf,"Other witness action, first encounter",Other action,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,pFU47VjfSDF,,,,witnessactionsub7777,"Other action, subsequent encounter",2024-02-01T18:24:35.073,2024-02-01T18:24:35.870,[],,,[],bjDvmb4bfuf,"Other witness action, subsequent encounter",Other action,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,Mmd9buUFLwk,,,,presmed7777,Other current or recent prescribed medication,2024-02-01T18:24:35.071,2024-02-01T18:24:35.866,[],,,[],bjDvmb4bfuf,Other current or recent prescribed medication,Other,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,bl92LMFEF3g,,,,othertox,Other detected in the toxicology report,2024-02-01T18:26:37.236,2024-02-01T18:26:38.366,[],,,[],bjDvmb4bfuf,Other detected,Other detected,[],NONE,BOOLEAN,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,exiS0KgkC9G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,XwcJF63BIC6,,,,firstaid7777,Other first aid,2024-02-01T18:24:35.073,2024-02-01T18:24:35.871,[],,,[],bjDvmb4bfuf,Other first aid,Other,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,IayTbeAUFRr,,,,firstaidhealthcare7777,Other first aid healthcare,2024-02-01T18:24:35.073,2024-02-01T18:24:35.871,[],,,[],bjDvmb4bfuf,Other first aid healthcare,Other,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,CUP2YNU5HeD,,,,firstaidhealthcarespec,Other first aid provided at health care setting specified,2024-02-01T18:24:35.075,2024-02-01T18:24:35.875,[],,,[],bjDvmb4bfuf,Other first aid provided at health care setting sp,Other first aid provided at health care setting specified,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,ASyG2PIbuHm,,,,firstaidspec,Other first aid provided by first responders specified,2024-02-01T18:24:35.075,2024-02-01T18:24:35.875,[],,,[],bjDvmb4bfuf,Other first aid provided by first responders speci,Other first aid provided by first responders specified,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,hsdxReioWdl,,,,naloxoneadminspec,Other individual who administered naloxone specified,2024-02-01T18:24:35.075,2024-02-01T18:24:35.875,[],,,[],bjDvmb4bfuf,Other individual who administered naloxone specifi,Other individual who administered naloxone specified,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,eRFkCiBMySw,,,,naloxoneadmin7777,Other naloxone administrator,2024-02-01T18:24:35.073,2024-02-01T18:24:35.871,[],,,[],bjDvmb4bfuf,Other naloxone administrator,Other,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,UmwGyuzMnBC,,,,othertxtypeprogram,Other pharmacological substance use disorder treatment type,2024-02-01T18:24:35.074,2024-02-01T18:24:35.874,[],,,[],bjDvmb4bfuf,Other pharmacological substance use disorder treat,Other pharmacological substance use disorder treatment type specified,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,U7cdRWZCkQR,,,,othertxtypepharmaspec,Other pharmacological substance use disorder treatment type specified,2024-02-01T18:24:35.074,2024-02-01T18:24:35.874,[],,,[],bjDvmb4bfuf,Specified other pharmacological substance use diso,Other pharmacological substance use disorder treatment type specified,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,Dwh2lMSGL7D,,,,othertxtypepharmaprogram,Other pharmacological treatment,2024-02-01T18:26:37.236,2024-02-01T18:26:38.366,[],,,[],bjDvmb4bfuf,Pharmacological treatment,Other pharmacological treatment,[],NONE,BOOLEAN,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,nrCxTQu1DKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,oXAw2kMb0db,,,,othertxtypepharmaevidence,Other pharmacological treatment evidence,2024-02-01T18:26:37.236,2024-02-01T18:26:38.366,[],,,[],bjDvmb4bfuf,Pharmacological treatment evidence,Other pharmacological treatment evidence,[],NONE,BOOLEAN,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,tvBRnTTqxAu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,ElPX8vxX5Z3,,,,notoxrptspec,"Other reason for unavailability of toxicology report, specified",2024-02-01T18:24:35.075,2024-02-01T18:24:35.875,[],,,[],bjDvmb4bfuf,Other reason for unavailability of toxicology repo,"Other reason for unavailability of toxicology report, specified",[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,VMbzhMI8Srx,,,,othertxtypespec,Other substance use disorder treatment type specified,2024-02-01T18:24:35.074,2024-02-01T18:24:35.874,[],,,[],bjDvmb4bfuf,Other substance use disorder treatment type specif,Other substance use disorder treatment type specified,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,UDH52EWnQsU,,,,othertxtypeevidence,Other types of treatment -  evidence,2024-02-01T18:24:35.074,2024-02-01T18:24:35.874,[],,,[],bjDvmb4bfuf,Other types of treatment -  evidence,Other types of treatment -  evidence,[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,moASEE2ZXi6,,,,witnessactionspec,"Other witness action specify, first encounter",2024-02-01T18:24:35.075,2024-02-01T18:24:35.875,[],,,[],bjDvmb4bfuf,"Other witness action specify, first encounter","Other witness action specify, first encounter",[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,VrIeUTG5jaY,,,,witnessactionsubspec,"Other witness action specify, subsequent encounter",2024-02-01T18:24:35.075,2024-02-01T18:24:35.875,[],,,[],bjDvmb4bfuf,"Other witness action specify, subsequent encounter","Other witness action specify, subsequent encounter",[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,q7BGGlHykAy,,,,witnessobs7777,Other witness observation,2024-02-01T18:24:35.072,2024-02-01T18:24:35.870,[],,,[],bjDvmb4bfuf,Other witness observation,Other,[],NONE,TRUE_ONLY,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categories,gSe53V0zU3w,,,,witnessobsspec,"Other witness observations, specify",2024-02-01T18:24:35.075,2024-02-01T18:24:35.875,[],,,[],bjDvmb4bfuf,"Other witness observations, specify","Other witness observations, specify",[],NONE,LONG_TEXT,,,,,,,,,,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,,Raahyma Ahmad,Raahyma Ahmad,raaahm,XU4u0OKXmms,False,rw------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACKER,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
